,Z,N,A,Pasym,ZPAR,NPAR,VZ,VN,MASS,U
996,39.0,52.0,91.0,0.14285714285714285,1,0,-11.0,2.0,90.907298048,1.978e-06
997,40.0,51.0,91.0,0.12087912087912088,0,1,-10.0,1.0,90.905640205,1.01e-07
998,41.0,50.0,91.0,0.0989010989010989,1,0,-9.0,0.0,90.906990256,3.14e-06
999,42.0,49.0,91.0,0.07692307692307693,0,1,-8.0,-1.0,90.91174519,6.696e-06
1000,43.0,48.0,91.0,0.054945054945054944,1,0,-7.0,-2.0,90.918424972,2.536e-06
1001,44.0,47.0,91.0,0.03296703296703297,0,1,-6.0,-3.0,90.92674153,2.384e-06
1002,45.0,46.0,91.0,0.01098901098901099,1,0,-5.0,-4.0,90.937123,0.00032
1003,46.0,45.0,91.0,-0.01098901098901099,0,1,-4.0,-5.0,90.950435,0.000454
1004,33.0,59.0,92.0,0.2826086956521739,1,1,5.0,9.0,91.967386,0.000537
1005,34.0,58.0,92.0,0.2608695652173913,0,0,6.0,8.0,91.94984,0.000429
1006,35.0,57.0,92.0,0.2391304347826087,1,1,7.0,7.0,91.939631595,7.202e-06
1007,36.0,56.0,92.0,0.21739130434782608,0,0,8.0,6.0,91.926173092,2.8999999999999998e-06
1008,37.0,55.0,92.0,0.1956521739130435,1,1,9.0,5.0,91.919728477,6.5730000000000004e-06
1009,38.0,54.0,92.0,0.17391304347826086,0,0,10.0,4.0,91.911038222,3.675e-06
1010,39.0,53.0,92.0,0.15217391304347827,1,1,-11.0,3.0,91.908945752,9.798e-06
1011,40.0,52.0,92.0,0.13043478260869565,0,0,-10.0,2.0,91.905035336,1.01e-07
1012,41.0,51.0,92.0,0.10869565217391304,1,1,-9.0,1.0,91.90718858,1.915e-06
1013,42.0,50.0,92.0,0.08695652173913043,0,0,-8.0,0.0,91.906807153,1.6800000000000002e-07
1014,43.0,49.0,92.0,0.06521739130434782,1,1,-7.0,-1.0,91.915269777,3.33e-06
1015,44.0,48.0,92.0,0.043478260869565216,0,0,-6.0,-2.0,91.920234373,2.9169999999999998e-06
1016,45.0,47.0,92.0,0.021739130434782608,1,1,-5.0,-3.0,91.932367692,4.7e-06
1017,46.0,46.0,92.0,0.0,0,0,-4.0,-4.0,91.941192225,0.000370402
1018,47.0,45.0,92.0,-0.021739130434782608,1,1,-3.0,-5.0,91.95971,0.000429
1019,34.0,59.0,93.0,0.26881720430107525,0,1,6.0,9.0,92.956135,0.000429
1020,35.0,58.0,93.0,0.24731182795698925,1,0,7.0,8.0,92.94322,0.0004625
1021,36.0,57.0,93.0,0.22580645161290322,0,1,8.0,7.0,92.931147172,2.7e-06
1022,37.0,56.0,93.0,0.20430107526881722,1,0,9.0,6.0,92.922039334,8.406e-06
1023,38.0,55.0,93.0,0.1827956989247312,0,1,10.0,5.0,92.914024314,8.109e-06
1024,39.0,54.0,93.0,0.16129032258064516,1,0,-11.0,4.0,92.909578434,1.1259e-05
1025,40.0,53.0,93.0,0.13978494623655913,0,1,-10.0,3.0,92.906470661,4.89e-07
1026,41.0,52.0,93.0,0.11827956989247312,1,0,-9.0,2.0,92.90637317,1.599e-06
1027,42.0,51.0,93.0,0.0967741935483871,0,1,-8.0,1.0,92.906808772,1.93e-07
1028,43.0,50.0,93.0,0.07526881720430108,1,0,-7.0,0.0,92.910245147,1.086e-06
1029,44.0,49.0,93.0,0.053763440860215055,0,1,-6.0,-1.0,92.917104442,2.216e-06
1030,45.0,48.0,93.0,0.03225806451612903,1,0,-5.0,-2.0,92.925912778,2.821e-06
1031,46.0,47.0,93.0,0.010752688172043012,0,1,-4.0,-3.0,92.936680426,0.000397221
1032,47.0,46.0,93.0,-0.010752688172043012,1,0,-3.0,-4.0,92.950188,0.00043
1033,34.0,60.0,94.0,0.2765957446808511,0,0,6.0,10.0,93.96049,0.000537
1034,35.0,59.0,94.0,0.2553191489361702,1,1,7.0,9.0,93.948846,0.000215
1035,36.0,58.0,94.0,0.23404255319148937,0,0,8.0,8.0,93.934140452,1.3e-05
1036,37.0,57.0,94.0,0.2127659574468085,1,1,9.0,7.0,93.926394819,2.177e-06
1037,38.0,56.0,94.0,0.19148936170212766,0,0,10.0,6.0,93.915355641,1.7849999999999999e-06
1038,39.0,55.0,94.0,0.1702127659574468,1,1,-11.0,5.0,93.911592062,6.849e-06
1039,40.0,54.0,94.0,0.14893617021276595,0,0,-10.0,4.0,93.906312523,1.75e-07
1040,41.0,53.0,94.0,0.1276595744680851,1,1,-9.0,3.0,93.907279001,1.6000000000000001e-06
1041,42.0,52.0,94.0,0.10638297872340426,0,0,-8.0,2.0,93.905083586,1.51e-07
1042,43.0,51.0,94.0,0.0851063829787234,1,1,-7.0,1.0,93.909652319,4.3700000000000005e-06
1043,44.0,50.0,94.0,0.06382978723404255,0,0,-6.0,0.0,93.91134286,3.3740000000000002e-06
1044,45.0,49.0,94.0,0.0425531914893617,1,1,-5.0,-1.0,93.92173045,3.6269999999999997e-06
1045,46.0,48.0,94.0,0.02127659574468085,0,0,-4.0,-2.0,93.929036286,4.602e-06
1046,47.0,47.0,94.0,0.0,1,1,-3.0,-3.0,93.943744,0.000429
1047,48.0,46.0,94.0,-0.02127659574468085,0,0,-2.0,-4.0,93.956586,0.000537
1048,34.0,61.0,95.0,0.28421052631578947,0,1,6.0,11.0,94.9673,0.000537
1049,35.0,60.0,95.0,0.2631578947368421,1,0,7.0,10.0,94.952925,0.000322
1050,36.0,59.0,95.0,0.24210526315789474,0,1,8.0,9.0,94.939710922,2e-05
1051,37.0,58.0,95.0,0.22105263157894736,1,0,9.0,8.0,94.929263849,2.1733e-05
1052,38.0,57.0,95.0,0.2,0,1,10.0,7.0,94.919358282,6.237e-06
1053,39.0,56.0,95.0,0.17894736842105263,1,0,-11.0,6.0,94.912819697,7.277e-06
1054,40.0,55.0,95.0,0.15789473684210525,0,1,-10.0,5.0,94.908040276,9.33e-07
1055,41.0,54.0,95.0,0.1368421052631579,1,0,-9.0,4.0,94.90683111,5.450000000000001e-07
1056,42.0,53.0,95.0,0.11578947368421053,0,1,-8.0,3.0,94.905837436,1.3200000000000002e-07
1057,43.0,52.0,95.0,0.09473684210526316,1,0,-7.0,2.0,94.907652281,5.453e-06
1058,44.0,51.0,95.0,0.07368421052631578,0,1,-6.0,1.0,94.910404415,1.0199999999999999e-05
1059,45.0,50.0,95.0,0.05263157894736842,1,0,-5.0,0.0,94.915897893,4.171e-06
1060,46.0,49.0,95.0,0.031578947368421054,0,1,-4.0,-1.0,94.924888506,3.253e-06
1061,47.0,48.0,95.0,0.010526315789473684,1,0,-3.0,-2.0,94.935688,0.000429
1062,48.0,47.0,95.0,-0.010526315789473684,0,1,-2.0,-3.0,94.949483,0.000607
1063,35.0,61.0,96.0,0.2708333333333333,1,1,7.0,11.0,95.95898,0.000322
1064,36.0,60.0,96.0,0.25,0,0,8.0,10.0,95.943014473,2.0695e-05
1065,37.0,59.0,96.0,0.22916666666666666,1,1,9.0,9.0,95.934133398,3.599e-06
1066,38.0,58.0,96.0,0.20833333333333334,0,0,10.0,8.0,95.921719045,9.089e-06
1067,39.0,57.0,96.0,0.1875,1,1,-11.0,7.0,95.915909305,6.521e-06
1068,40.0,56.0,96.0,0.16666666666666666,0,0,-10.0,6.0,95.908277615,1.22e-07
1069,41.0,55.0,96.0,0.14583333333333334,1,1,-9.0,5.0,95.908101586,1.57e-07
1070,42.0,54.0,96.0,0.125,0,0,-8.0,4.0,95.90467477,1.28e-07
1071,43.0,53.0,96.0,0.10416666666666667,1,1,-7.0,3.0,95.907866675,5.524e-06
1072,44.0,52.0,96.0,0.08333333333333333,0,0,-6.0,2.0,95.90758891,1.82e-07
1073,45.0,51.0,96.0,0.0625,1,1,-5.0,1.0,95.914451705,1.0737e-05
1074,46.0,50.0,96.0,0.041666666666666664,0,0,-4.0,0.0,95.918213739,4.501999999999999e-06
1075,47.0,49.0,96.0,0.020833333333333332,1,1,-3.0,-1.0,95.930743903,9.6708e-05
1076,48.0,48.0,96.0,0.0,0,0,-2.0,-2.0,95.940341,0.00044
1077,49.0,47.0,96.0,-0.020833333333333332,1,1,-1.0,-3.0,95.959109,0.000537
1078,35.0,62.0,97.0,0.27835051546391754,1,0,7.0,12.0,96.963499,0.000429
1079,36.0,61.0,97.0,0.25773195876288657,0,1,8.0,11.0,96.949088782,0.00014
1080,37.0,60.0,97.0,0.23711340206185566,1,0,9.0,10.0,96.937177117,2.052e-06
1081,38.0,59.0,97.0,0.21649484536082475,0,1,10.0,9.0,96.926375621,3.633e-06
1082,39.0,58.0,97.0,0.1958762886597938,1,0,-11.0,8.0,96.918286702,7.200999999999999e-06
1083,40.0,57.0,97.0,0.17525773195876287,0,1,-10.0,7.0,96.910963802,1.3e-07
1084,41.0,56.0,97.0,0.15463917525773196,1,0,-9.0,6.0,96.908101622,4.556e-06
1085,42.0,55.0,97.0,0.13402061855670103,0,1,-8.0,5.0,96.906016903,1.76e-07
1086,43.0,54.0,97.0,0.1134020618556701,1,0,-7.0,4.0,96.90636072,4.42e-06
1087,44.0,53.0,97.0,0.09278350515463918,0,1,-6.0,3.0,96.907545776,2.965e-06
1088,45.0,52.0,97.0,0.07216494845360824,1,0,-5.0,2.0,96.911327872,3.8070999999999995e-05
1089,46.0,51.0,97.0,0.05154639175257732,0,1,-4.0,1.0,96.916471985,5.2e-06
1090,47.0,50.0,97.0,0.030927835051546393,1,0,-3.0,0.0,96.9238814,1.29e-05
1091,48.0,49.0,97.0,0.010309278350515464,0,1,-2.0,-1.0,96.934799343,0.00045107299999999997
1092,49.0,48.0,97.0,-0.010309278350515464,1,0,-1.0,-2.0,96.949125,0.00043
1093,35.0,63.0,98.0,0.2857142857142857,1,1,7.0,13.0,97.969887,0.000429
1094,36.0,62.0,98.0,0.2653061224489796,0,0,8.0,12.0,97.952635,0.000322
1095,37.0,61.0,98.0,0.24489795918367346,1,1,9.0,11.0,97.941632317,1.7265e-05
1096,38.0,60.0,98.0,0.22448979591836735,0,0,10.0,10.0,97.928692636,3.463e-06
1097,39.0,59.0,98.0,0.20408163265306123,1,1,-11.0,9.0,97.922394841,8.500999999999999e-06
1098,40.0,58.0,98.0,0.1836734693877551,0,0,-10.0,8.0,97.912740448,9.064999999999999e-06
1099,41.0,57.0,98.0,0.16326530612244897,1,1,-9.0,7.0,97.910332645,5.369e-06
1100,42.0,56.0,98.0,0.14285714285714285,0,0,-8.0,6.0,97.905403609,1.86e-07
1101,43.0,55.0,98.0,0.12244897959183673,1,1,-7.0,5.0,97.907211206,3.6280000000000002e-06
1102,44.0,54.0,98.0,0.10204081632653061,0,0,-6.0,4.0,97.905286709,6.937000000000001e-06
1103,45.0,53.0,98.0,0.08163265306122448,1,1,-5.0,3.0,97.910707734,1.2782e-05
1104,46.0,52.0,98.0,0.061224489795918366,0,0,-4.0,2.0,97.912698335,5.0899999999999995e-06
1105,47.0,51.0,98.0,0.04081632653061224,1,1,-3.0,1.0,97.92155997,3.5326999999999996e-05
1106,48.0,50.0,98.0,0.02040816326530612,0,0,-2.0,0.0,97.927389315,5.5604999999999994e-05
1107,49.0,49.0,98.0,0.0,1,1,-1.0,-1.0,97.942129,0.000327
1108,36.0,63.0,99.0,0.2727272727272727,0,1,8.0,13.0,98.958776,0.000429
1109,37.0,62.0,99.0,0.25252525252525254,1,0,9.0,12.0,98.94511919,4.327e-06
1110,38.0,61.0,99.0,0.23232323232323232,0,1,10.0,11.0,98.932883604,5.085e-06
1111,39.0,60.0,99.0,0.21212121212121213,1,0,-11.0,10.0,98.924160839,7.101e-06
1112,40.0,59.0,99.0,0.1919191919191919,0,1,-10.0,9.0,98.916675081,1.1271000000000001e-05
1113,41.0,58.0,99.0,0.1717171717171717,1,0,-9.0,8.0,98.911609377,1.2886e-05
1114,42.0,57.0,99.0,0.15151515151515152,0,1,-8.0,7.0,98.907707299,2.45e-07
1115,43.0,56.0,99.0,0.13131313131313133,1,0,-7.0,6.0,98.906249681,9.74e-07
1116,44.0,55.0,99.0,0.1111111111111111,0,1,-6.0,5.0,98.905930284,3.68e-07
1117,45.0,54.0,99.0,0.09090909090909091,1,0,-5.0,4.0,98.908121241,2.0881e-05
1118,46.0,53.0,99.0,0.0707070707070707,0,1,-4.0,3.0,98.911773073,5.482e-06
1119,47.0,52.0,99.0,0.050505050505050504,1,0,-3.0,2.0,98.917645766,6.725e-06
1120,48.0,51.0,99.0,0.030303030303030304,0,1,-2.0,1.0,98.924925845,1.7e-06
1121,49.0,50.0,99.0,0.010101010101010102,1,0,-1.0,0.0,98.93411,0.00032
1122,50.0,49.0,99.0,-0.010101010101010102,0,1,0.0,-1.0,98.948495,0.000625
1123,36.0,64.0,100.0,0.28,0,0,8.0,14.0,99.962995,0.000429
1124,37.0,63.0,100.0,0.26,1,1,9.0,13.0,99.950331532,1.4089e-05
1125,38.0,62.0,100.0,0.24,0,0,10.0,12.0,99.93578327,7.4260000000000006e-06
1126,39.0,61.0,100.0,0.22,1,1,-11.0,11.0,99.927727678,1.2e-05
1127,40.0,60.0,100.0,0.2,0,0,-10.0,10.0,99.918010499,8.742e-06
1128,41.0,59.0,100.0,0.18,1,1,-9.0,9.0,99.914340578,8.561999999999999e-06
1129,42.0,58.0,100.0,0.16,0,0,-8.0,8.0,99.907467982,3.22e-07
1130,43.0,57.0,100.0,0.14,1,1,-7.0,7.0,99.907652715,1.4499999999999999e-06
1131,44.0,56.0,100.0,0.12,0,0,-6.0,6.0,99.90421046,3.67e-07
1132,45.0,55.0,100.0,0.1,1,1,-5.0,5.0,99.908114147,1.9458e-05
1133,46.0,54.0,100.0,0.08,0,0,-4.0,4.0,99.908520438,1.8934000000000002e-05
1134,47.0,53.0,100.0,0.06,1,1,-3.0,3.0,99.916115443,5.367e-06
1135,48.0,52.0,100.0,0.04,0,0,-2.0,2.0,99.920348829,1.8000000000000001e-06
1136,49.0,51.0,100.0,0.02,1,1,-1.0,1.0,99.931101929,2.4e-06
1137,50.0,50.0,100.0,0.0,0,0,0.0,0.0,99.938648944,0.000257661
1138,36.0,65.0,101.0,0.2871287128712871,0,1,8.0,15.0,100.969318,0.000537
1139,37.0,64.0,101.0,0.26732673267326734,1,0,9.0,14.0,100.954302,2.2e-05
1140,38.0,63.0,101.0,0.24752475247524752,0,1,10.0,13.0,100.940606264,9.102999999999999e-06
1141,39.0,62.0,101.0,0.22772277227722773,1,0,-11.0,12.0,100.930160817,7.601e-06
1142,40.0,61.0,101.0,0.2079207920792079,0,1,-10.0,11.0,100.921458454,8.944000000000001e-06
1143,41.0,60.0,101.0,0.18811881188118812,1,0,-9.0,10.0,100.915306508,4.024e-06
1144,42.0,59.0,101.0,0.16831683168316833,0,1,-8.0,9.0,100.910337648,3.3100000000000004e-07
1145,43.0,58.0,101.0,0.1485148514851485,1,0,-7.0,8.0,100.907305271,2.5768e-05
1146,44.0,57.0,101.0,0.12871287128712872,0,1,-6.0,7.0,100.905573086,4.43e-07
1147,45.0,56.0,101.0,0.10891089108910891,1,0,-5.0,6.0,100.906158903,6.269999999999999e-06
1148,46.0,55.0,101.0,0.0891089108910891,0,1,-4.0,5.0,100.908284824,4.9249999999999994e-06
1149,47.0,54.0,101.0,0.06930693069306931,1,0,-3.0,4.0,100.912683951,5.192999999999999e-06
1150,48.0,53.0,101.0,0.04950495049504951,0,1,-2.0,3.0,100.918586209,1.6000000000000001e-06
1151,49.0,52.0,101.0,0.0297029702970297,1,0,-1.0,2.0,100.926414025,1.2519e-05
1152,50.0,51.0,101.0,0.009900990099009901,0,1,0.0,1.0,100.935259252,0.000322068
1153,37.0,65.0,102.0,0.27450980392156865,1,1,9.0,15.0,101.960008,8.9e-05
1154,38.0,64.0,102.0,0.2549019607843137,0,0,10.0,14.0,101.944004679,7.2e-05
1155,39.0,63.0,102.0,0.23529411764705882,1,1,-11.0,13.0,101.934328471,4.381e-06
1156,40.0,62.0,102.0,0.21568627450980393,0,0,-10.0,12.0,101.923154181,9.401e-06
1157,41.0,61.0,102.0,0.19607843137254902,1,1,-9.0,11.0,101.918090447,2.695e-06
1158,42.0,60.0,102.0,0.17647058823529413,0,0,-8.0,10.0,101.910293725,8.916e-06
1159,43.0,59.0,102.0,0.1568627450980392,1,1,-7.0,9.0,101.909207239,9.84e-06
1160,44.0,58.0,102.0,0.13725490196078433,0,0,-6.0,8.0,101.904340312,4.46e-07
1161,45.0,57.0,102.0,0.11764705882352941,1,1,-5.0,7.0,101.906834282,6.88e-06
1162,46.0,56.0,102.0,0.09803921568627451,0,0,-4.0,6.0,101.905632292,4.49e-07
1163,47.0,55.0,102.0,0.0784313725490196,1,1,-3.0,5.0,101.911704538,8.771000000000001e-06
1164,48.0,54.0,102.0,0.058823529411764705,0,0,-2.0,4.0,101.914481797,1.784e-06
1165,49.0,53.0,102.0,0.0392156862745098,1,1,-1.0,3.0,101.924105911,4.909e-06
1166,50.0,52.0,102.0,0.0196078431372549,0,0,0.0,2.0,101.930289525,0.00010746599999999999
1167,51.0,51.0,102.0,0.0,1,1,1.0,1.0,101.945142,0.000429
1168,37.0,66.0,103.0,0.2815533980582524,1,0,9.0,-16.0,102.964401,0.000429
1169,38.0,65.0,103.0,0.2621359223300971,0,1,10.0,15.0,102.949243,0.000215
1170,39.0,64.0,103.0,0.24271844660194175,1,0,-11.0,14.0,102.937243796,1.2029e-05
1171,40.0,63.0,103.0,0.22330097087378642,0,1,-10.0,13.0,102.927204054,9.9e-06
1172,41.0,62.0,103.0,0.20388349514563106,1,0,-9.0,12.0,102.919453416,4.2240000000000006e-06
1173,42.0,61.0,103.0,0.18446601941747573,0,1,-8.0,11.0,102.913091954,9.9e-06
1174,43.0,60.0,103.0,0.1650485436893204,1,0,-7.0,10.0,102.90917396,1.0531000000000001e-05
1175,44.0,59.0,103.0,0.14563106796116504,0,1,-6.0,9.0,102.906314846,4.7299999999999996e-07
1176,45.0,58.0,103.0,0.1262135922330097,1,0,-5.0,8.0,102.905494081,2.47e-06
1177,46.0,57.0,103.0,0.10679611650485436,0,1,-4.0,7.0,102.906111074,9.419999999999999e-07
1178,47.0,56.0,103.0,0.08737864077669903,1,0,-3.0,6.0,102.908960558,4.4e-06
1179,48.0,55.0,103.0,0.06796116504854369,0,1,-2.0,5.0,102.913416922,1.943e-06
1180,49.0,54.0,103.0,0.04854368932038835,1,0,-1.0,4.0,102.91987883,9.640000000000001e-06
1181,50.0,53.0,103.0,0.02912621359223301,0,1,0.0,3.0,102.927973,0.000108
1182,51.0,52.0,103.0,0.009708737864077669,1,0,1.0,2.0,102.939162,0.000322
1183,37.0,67.0,104.0,0.28846153846153844,1,1,9.0,-15.0,103.970531,0.000537
1184,38.0,66.0,104.0,0.2692307692307692,0,0,10.0,-16.0,103.953022,0.000322
1185,39.0,65.0,104.0,0.25,1,1,-11.0,15.0,103.941943,0.000215
1186,40.0,64.0,104.0,0.23076923076923078,0,0,-10.0,14.0,103.929449193,1e-05
1187,41.0,63.0,104.0,0.21153846153846154,1,1,-9.0,13.0,103.922907728,1.915e-06
1188,42.0,62.0,104.0,0.19230769230769232,0,0,-8.0,12.0,103.913747443,9.566000000000001e-06
1189,43.0,61.0,104.0,0.17307692307692307,1,1,-7.0,11.0,103.911433718,2.6716e-05
1190,44.0,60.0,104.0,0.15384615384615385,0,0,-6.0,10.0,103.905425312,2.682e-06
1191,45.0,59.0,104.0,0.1346153846153846,1,1,-5.0,9.0,103.906645309,2.471e-06
1192,46.0,58.0,104.0,0.11538461538461539,0,0,-4.0,8.0,103.904030393,1.434e-06
1193,47.0,57.0,104.0,0.09615384615384616,1,1,-3.0,7.0,103.908623715,4.527e-06
1194,48.0,56.0,104.0,0.07692307692307693,0,0,-2.0,6.0,103.909856228,1.795e-06
1195,49.0,55.0,104.0,0.057692307692307696,1,1,-1.0,5.0,103.918214538,6.2e-06
1196,50.0,54.0,104.0,0.038461538461538464,0,0,0.0,4.0,103.923105195,6.1669999999999996e-06
1197,51.0,53.0,104.0,0.019230769230769232,1,1,1.0,3.0,103.936344,0.000109
1198,52.0,52.0,104.0,0.0,0,0,2.0,2.0,103.946723408,0.00034096699999999996
1199,38.0,67.0,105.0,0.2761904761904762,0,1,10.0,-15.0,104.959001,0.000537
1200,39.0,66.0,105.0,0.2571428571428571,1,0,-11.0,-16.0,104.945711,0.000429
1201,40.0,65.0,105.0,0.23809523809523808,0,1,-10.0,15.0,104.934021832,1.3e-05
1202,41.0,64.0,105.0,0.21904761904761905,1,0,-9.0,14.0,104.924942577,4.324e-06
1203,42.0,63.0,105.0,0.2,0,1,-8.0,13.0,104.91698198899999,9.721e-06
1204,43.0,62.0,105.0,0.18095238095238095,1,0,-7.0,12.0,104.911662024,3.7856000000000005e-05
1205,44.0,61.0,105.0,0.1619047619047619,0,1,-6.0,11.0,104.907745478,2.683e-06
1206,45.0,60.0,105.0,0.14285714285714285,1,0,-5.0,10.0,104.905687787,2.685e-06
1207,46.0,59.0,105.0,0.12380952380952381,0,1,-4.0,9.0,104.905079479,1.222e-06
1208,47.0,58.0,105.0,0.10476190476190476,1,0,-3.0,8.0,104.906525604,4.877e-06
1209,48.0,57.0,105.0,0.08571428571428572,0,1,-2.0,7.0,104.909463893,1.494e-06
1210,49.0,56.0,105.0,0.06666666666666667,1,0,-1.0,6.0,104.914502322,1.1e-05
1211,50.0,55.0,105.0,0.047619047619047616,0,1,0.0,5.0,104.921268421,4.263e-06
1212,51.0,54.0,105.0,0.02857142857142857,1,0,1.0,4.0,104.931276547,2.3431e-05
1213,52.0,53.0,105.0,0.009523809523809525,0,1,2.0,3.0,104.943304516,0.000322084
1214,38.0,68.0,106.0,0.2830188679245283,0,0,10.0,-14.0,105.963177,0.000644
1215,39.0,67.0,106.0,0.2641509433962264,1,1,-11.0,-15.0,105.950842,0.000537
1216,40.0,66.0,106.0,0.24528301886792453,0,0,-10.0,-16.0,105.93693,0.000215
1217,41.0,65.0,106.0,0.22641509433962265,1,1,-9.0,15.0,105.928928505,1.52e-06
1218,42.0,64.0,106.0,0.20754716981132076,0,0,-8.0,14.0,105.918273231,9.801e-06
1219,43.0,63.0,106.0,0.18867924528301888,1,1,-7.0,13.0,105.914356674,1.3150000000000001e-05
1220,44.0,62.0,106.0,0.16981132075471697,0,0,-6.0,12.0,105.907328181,5.787e-06
1221,45.0,61.0,106.0,0.1509433962264151,1,1,-5.0,11.0,105.907285879,5.785999999999999e-06
1222,46.0,60.0,106.0,0.1320754716981132,0,0,-4.0,10.0,105.903480287,1.186e-06
1223,47.0,59.0,106.0,0.11320754716981132,1,1,-3.0,9.0,105.906663499,3.237e-06
1224,48.0,58.0,106.0,0.09433962264150944,0,0,-2.0,8.0,105.906459791,1.184e-06
1225,49.0,57.0,106.0,0.07547169811320754,1,1,-1.0,7.0,105.913463596,1.3125e-05
1226,50.0,56.0,106.0,0.05660377358490566,0,0,0.0,6.0,105.916957394,5.465e-06
1227,51.0,55.0,106.0,0.03773584905660377,1,1,1.0,5.0,105.928637979,8e-06
1228,52.0,54.0,106.0,0.018867924528301886,0,0,2.0,4.0,105.937498521,0.000107934
1229,53.0,53.0,106.0,0.0,1,1,3.0,3.0,105.953516,0.000429
1230,38.0,69.0,107.0,0.2897196261682243,0,1,10.0,-13.0,106.969672,0.000751
1231,39.0,68.0,107.0,0.27102803738317754,1,0,-11.0,-14.0,106.954943,0.000537
1232,40.0,67.0,107.0,0.2523364485981308,0,1,-10.0,-15.0,106.942007,0.000322
1233,41.0,66.0,107.0,0.2336448598130841,1,0,-9.0,-16.0,106.931589685,8.612e-06
1234,42.0,65.0,107.0,0.21495327102803738,0,1,-8.0,15.0,106.92211977,9.901e-06
1235,43.0,64.0,107.0,0.19626168224299065,1,0,-7.0,14.0,106.915458437,9.31e-06
1236,44.0,63.0,107.0,0.17757009345794392,0,1,-6.0,13.0,106.909969837,9.31e-06
1237,45.0,62.0,107.0,0.1588785046728972,1,0,-5.0,12.0,106.906747975,1.2937e-05
1238,46.0,61.0,107.0,0.14018691588785046,0,1,-4.0,11.0,106.905128058,1.2889999999999999e-06
1239,47.0,60.0,107.0,0.12149532710280374,1,0,-3.0,10.0,106.905091509,2.556e-06
1240,48.0,59.0,107.0,0.102803738317757,0,1,-2.0,9.0,106.906612049,1.782e-06
1241,49.0,58.0,107.0,0.08411214953271028,1,0,-1.0,8.0,106.910287497,1.0362999999999999e-05
1242,50.0,57.0,107.0,0.06542056074766354,0,1,0.0,7.0,106.915713649,5.7000000000000005e-06
1243,51.0,56.0,107.0,0.04672897196261682,1,0,1.0,6.0,106.924150621,4.452e-06
1244,52.0,55.0,107.0,0.028037383177570093,0,1,2.0,5.0,106.934882,0.000108
1245,53.0,54.0,107.0,0.009345794392523364,1,0,3.0,4.0,106.946935,0.000322
1246,39.0,69.0,108.0,0.2777777777777778,1,1,-11.0,-13.0,107.960515,0.000644
1247,40.0,68.0,108.0,0.25925925925925924,0,0,-10.0,-14.0,107.945303,0.000429
1248,41.0,67.0,108.0,0.24074074074074073,1,1,-9.0,-15.0,107.936075604,8.843999999999999e-06
1249,42.0,66.0,108.0,0.2222222222222222,0,0,-8.0,-16.0,107.924047508,9.901e-06
1250,43.0,65.0,108.0,0.2037037037037037,1,1,-7.0,15.0,107.918493493,9.413e-06
1251,44.0,64.0,108.0,0.18518518518518517,0,0,-6.0,14.0,107.910185793,9.318e-06
1252,45.0,63.0,108.0,0.16666666666666666,1,1,-5.0,13.0,107.908715304,1.5026e-05
1253,46.0,62.0,108.0,0.14814814814814814,0,0,-4.0,12.0,107.903891806,1.189e-06
1254,47.0,61.0,108.0,0.12962962962962962,1,1,-3.0,11.0,107.905950245,2.5630000000000003e-06
1255,48.0,60.0,108.0,0.1111111111111111,0,0,-2.0,10.0,107.904183588,1.2050000000000001e-06
1256,49.0,59.0,108.0,0.09259259259259259,1,1,-1.0,9.0,107.909693654,9.276e-06
1257,50.0,58.0,108.0,0.07407407407407407,0,0,0.0,8.0,107.91189429,5.7779999999999996e-06
1258,51.0,57.0,108.0,0.05555555555555555,1,1,1.0,7.0,107.922226731,5.9e-06
1259,52.0,56.0,108.0,0.037037037037037035,0,0,2.0,6.0,107.929380469,5.808e-06
1260,53.0,55.0,108.0,0.018518518518518517,1,1,3.0,5.0,107.943348,0.000109
1261,54.0,54.0,108.0,0.0,0,0,4.0,4.0,107.954232285,0.000407406
1262,39.0,70.0,109.0,0.28440366972477066,1,0,-11.0,-12.0,108.965131,0.000751
1263,40.0,69.0,109.0,0.26605504587155965,0,1,-10.0,-13.0,108.950907,0.000537
1264,41.0,68.0,109.0,0.24770642201834864,1,0,-9.0,-14.0,108.939141,0.0004625
1265,42.0,67.0,109.0,0.22935779816513763,0,1,-8.0,-15.0,108.928438318,1.2e-05
1266,43.0,66.0,109.0,0.21100917431192662,1,0,-7.0,-16.0,108.920254107,1.038e-05
1267,44.0,65.0,109.0,0.1926605504587156,0,1,-6.0,15.0,108.913323707,9.612e-06
1268,45.0,64.0,109.0,0.1743119266055046,1,0,-5.0,14.0,108.908749555,4.3360000000000005e-06
1269,46.0,63.0,109.0,0.1559633027522936,0,1,-4.0,13.0,108.905950576,1.195e-06
1270,47.0,62.0,109.0,0.13761467889908258,1,0,-3.0,12.0,108.904755778,1.381e-06
1271,48.0,61.0,109.0,0.11926605504587157,0,1,-2.0,11.0,108.904986697,1.649e-06
1272,49.0,60.0,109.0,0.10091743119266056,1,0,-1.0,10.0,108.907149679,4.261e-06
1273,50.0,59.0,109.0,0.08256880733944955,0,1,0.0,9.0,108.911292857,8.533e-06
1274,51.0,58.0,109.0,0.06422018348623854,1,0,1.0,8.0,108.918141203,5.652e-06
1275,52.0,57.0,109.0,0.045871559633027525,0,1,2.0,7.0,108.927304532,4.703999999999999e-06
